tenure,warehouse_to_home,num_devices_registered,preferred_order_category,satisfaction_score,marital_status,num_addresses,has_complained,days_since_last_order,cashback_amount,tenure_missing_flag,warehouse_missing_flag,days_missing_flag,churn
28,32.0,1,Others,4,Married,5,1,4,296.36,0,0,0,0
24,9.0,3,Grocery,4,Single,4,0,0,237.34,0,0,0,0
7,14.0,4,Laptop & Accessory,4,Divorced,2,0,3,168.02,0,0,0,0
14,7.0,3,Laptop & Accessory,5,Married,1,0,7,141.03,0,0,0,0
4,12.0,5,Mobile Phone,2,Married,11,0,4,162.61,0,0,0,0
11,13.0,3,Mobile Phone,4,Married,6,0,8,125.92,0,1,0,0
12,32.0,5,Fashion,4,Married,5,0,2,245.61,0,0,0,0
5,6.0,3,Fashion,1,Married,2,0,7,204.22,0,0,0,0
5,14.0,3,Laptop & Accessory,2,Divorced,6,0,8,194.29,0,0,0,0
25,8.0,4,Mobile Phone,1,Single,8,0,2,132.12,0,0,0,0
4,14.0,4,Mobile Phone,3,Married,3,0,1,137.74,0,0,0,0
5,9.0,4,Laptop & Accessory,5,Single,9,0,4,178.32,0,0,0,0
0,16.0,3,Mobile Phone,3,Single,2,1,1,110.09,0,0,0,1
19,9.0,5,Grocery,1,Married,11,0,9,292.92,0,0,0,0
27,9.0,3,Grocery,2,Divorced,4,0,9,277.79,0,0,0,0
14,15.0,3,Others,3,Married,3,0,11,294.19,0,0,0,0
3,7.0,2,Laptop & Accessory,3,Single,10,1,3,187.94,0,0,0,0
13,9.0,5,Laptop & Accessory,2,Divorced,10,0,5,177.04,0,0,0,0
18,13.0,1,Laptop & Accessory,3,Married,5,0,2,164.34,0,0,0,0
29,27.0,4,Laptop & Accessory,2,Divorced,5,1,9,179.15,0,0,0,0
1,7.0,5,Laptop & Accessory,1,Married,1,0,5,166.74,0,0,0,0
10,14.0,4,Mobile Phone,1,Single,4,0,2,171.78,0,0,0,0
0,33.0,3,Mobile Phone,4,Single,3,0,2,123.11,1,0,0,0
1,12.0,5,Fashion,2,Married,3,1,9,253.08,0,0,0,0
13,6.0,4,Grocery,4,Married,2,0,11,235.03,0,0,0,0
7,32.0,4,Laptop & Accessory,3,Married,3,0,2,170.39,0,0,0,0
3,30.0,4,Mobile Phone,1,Single,11,0,3,147.01,0,0,0,0
9,6.0,4,Laptop & Accessory,3,Married,1,0,2,143.74,0,0,0,0
25,28.0,4,Laptop & Accessory,1,Single,2,1,1,179.41,0,0,0,0
13,28.0,5,Laptop & Accessory,1,Married,5,1,5,186.2,0,0,0,0
6,20.0,3,Mobile Phone,4,Divorced,2,0,6,127.56,0,0,0,0
0,13.0,3,Mobile Phone,2,Divorced,2,0,2,123.23,0,1,0,0
8,8.0,4,Mobile Phone,5,Married,7,0,4,154.96,0,0,0,0
22,7.0,2,Grocery,2,Single,4,0,2,293.85,0,0,0,0
11,16.0,4,Mobile Phone,1,Married,3,1,3,148.26,0,0,0,0
3,8.0,2,Laptop & Accessory,3,Single,10,1,3,187.94,0,0,0,0
19,35.0,4,Mobile Phone,1,Married,6,0,4,146.32,0,0,0,0
15,14.0,3,Mobile Phone,3,Single,5,0,0,139.68,0,0,0,0
23,25.0,4,Laptop & Accessory,1,Married,3,1,8,193.04,0,0,0,0
8,9.0,4,Laptop & Accessory,2,Single,3,0,5,187.74,0,0,0,0
11,9.0,4,Laptop & Accessory,3,Married,6,1,3,221.02,0,0,1,0
0,21.0,5,Mobile Phone,2,Divorced,1,1,3,121.68,1,0,0,0
12,9.0,2,Laptop & Accessory,5,Single,8,1,13,184.8,0,0,0,0
2,16.0,4,Mobile Phone,1,Married,3,0,5,145.7,0,0,0,0
1,29.0,5,Mobile Phone,4,Married,3,0,1,153.63,0,0,0,1
0,6.0,5,Mobile Phone,3,Single,2,0,0,113.59,1,0,0,1
7,7.0,2,Laptop & Accessory,5,Married,4,0,4,178.76,0,0,0,0
0,10.0,4,Mobile Phone,5,Married,2,0,0,121.09,1,0,0,0
2,15.0,4,Mobile Phone,2,Single,1,0,2,139.83,0,0,0,0
3,22.0,5,Laptop & Accessory,3,Single,2,1,9,166.93,0,0,0,0
1,7.0,5,Laptop & Accessory,5,Married,3,0,3,222.14,0,0,1,1
3,26.0,5,Laptop & Accessory,3,Married,3,0,3,211.2,0,0,1,0
15,15.0,4,Others,1,Single,9,0,1,296.13,0,0,0,0
24,7.0,5,Mobile Phone,3,Married,4,0,3,161.9,0,0,0,0
12,9.0,5,Fashion,3,Married,5,1,3,202.56,0,0,0,0
8,10.0,5,Laptop & Accessory,1,Married,5,1,2,206.03,0,0,0,0
11,16.0,5,Laptop & Accessory,4,Married,3,0,4,166.89,0,0,0,0
0,13.0,3,Mobile Phone,3,Single,2,0,0,123.18,0,1,0,0
7,7.0,5,Laptop & Accessory,2,Single,2,0,5,194.49,0,0,0,0
0,13.0,4,Mobile Phone,5,Single,7,1,0,124.04,0,1,0,1
7,30.0,3,Mobile Phone,3,Married,4,1,0,131.61,0,0,0,1
10,16.0,1,Fashion,1,Married,2,1,8,237.44,0,0,0,0
0,16.0,5,Mobile Phone,1,Married,8,0,3,134.08,0,0,0,1
0,13.0,4,Mobile Phone,5,Single,7,0,7,123.62,0,1,0,1
4,8.0,4,Laptop & Accessory,5,Married,4,0,0,164.1,0,0,0,0
1,31.0,6,Mobile Phone,2,Single,3,1,1,148.4,0,0,0,1
1,16.0,4,Mobile Phone,5,Married,3,0,1,142.9,0,0,0,1
0,15.0,5,Mobile Phone,4,Single,2,0,2,127.6,0,0,0,1
25,25.0,3,Mobile Phone,2,Divorced,1,0,2,142.58,0,0,0,0
6,14.0,4,Laptop & Accessory,2,Divorced,6,0,3,217.04,0,0,1,0
29,11.0,4,Laptop & Accessory,3,Married,2,1,3,165.35,0,0,0,0
10,25.0,3,Laptop & Accessory,3,Married,4,0,2,157.68,0,0,0,0
16,9.0,4,Others,3,Married,7,0,15,313.8,0,0,0,0
1,7.0,5,Mobile Phone,4,Single,3,1,3,146.74,0,0,0,1
0,14.0,5,Mobile Phone,5,Married,2,1,7,121.19,1,0,0,1
13,8.0,4,Mobile Phone,3,Single,3,0,2,128.09,0,0,0,0
1,10.0,4,Laptop & Accessory,3,Single,11,0,1,170.77,0,0,0,1
0,19.0,4,Laptop & Accessory,5,Married,6,1,2,161.34,0,0,0,1
3,28.0,4,Laptop & Accessory,3,Divorced,3,1,0,163.8,0,0,0,1
3,16.0,5,Mobile Phone,1,Single,2,0,3,164.83,0,0,0,0
1,24.0,4,Mobile Phone,4,Married,3,0,1,147.1,0,0,0,1
3,22.0,6,Mobile Phone,2,Divorced,2,1,4,146.68,0,0,0,0
0,16.0,3,Grocery,5,Married,2,1,10,270.68,0,0,0,0
14,28.0,3,Laptop & Accessory,1,Married,4,1,3,154.67,0,0,0,0
19,17.0,4,Mobile Phone,1,Married,5,0,3,151.54,0,0,0,0
8,17.0,3,Mobile Phone,3,Married,8,1,2,126.6,0,0,0,0
20,11.0,3,Others,3,Married,5,0,1,283.0,0,0,0,0
0,20.0,3,Fashion,1,Single,1,1,7,175.53,0,0,0,1
21,10.0,4,Fashion,3,Single,8,0,3,209.99,0,0,1,0
23,13.0,4,Others,3,Married,6,1,8,287.4,0,0,0,0
12,7.0,4,Fashion,3,Single,6,1,1,203.61,0,0,0,0
0,12.0,3,Mobile Phone,3,Divorced,1,0,2,127.73,0,0,0,0
9,16.0,5,Laptop & Accessory,4,Single,11,0,1,190.4,0,0,0,0
18,9.0,4,Fashion,3,Single,7,1,3,227.09,0,0,1,0
9,32.0,4,Fashion,3,Married,3,1,3,228.88,0,0,1,0
0,16.0,2,Mobile Phone,3,Divorced,4,1,7,122.13,1,0,0,0
29,29.0,3,Grocery,4,Married,5,1,9,234.02,0,0,0,0
27,5.0,3,Laptop & Accessory,3,Single,8,0,0,137.8,0,0,0,0
18,13.0,3,Laptop & Accessory,4,Married,9,0,15,123.48,0,1,0,0
1,8.0,5,Laptop & Accessory,5,Married,3,0,3,222.14,0,0,1,1
0,22.0,1,Mobile Phone,5,Single,2,0,14,127.43,0,0,0,1
1,24.0,5,Mobile Phone,4,Married,3,0,1,146.27,0,0,0,0
8,30.0,4,Laptop & Accessory,3,Single,2,0,8,170.68,0,0,0,0
8,15.0,4,Fashion,3,Divorced,2,1,15,206.85,0,0,0,0
18,26.0,3,Grocery,1,Married,1,1,10,234.96,0,0,0,0
0,6.0,3,Laptop & Accessory,4,Married,2,0,4,163.97,0,0,0,0
20,13.0,3,Mobile Phone,3,Single,5,0,0,124.79,0,1,0,1
23,25.0,5,Others,3,Married,3,1,10,320.02,0,0,0,0
6,7.0,5,Mobile Phone,4,Divorced,8,0,3,148.32,0,0,0,0
13,25.0,3,Laptop & Accessory,2,Divorced,9,1,7,127.41,0,0,0,0
0,7.0,3,Mobile Phone,1,Single,2,0,0,116.11,1,0,0,0
23,15.0,4,Fashion,4,Married,6,0,8,199.03,0,0,0,0
27,20.0,3,Laptop & Accessory,5,Married,3,0,4,169.5,0,0,0,0
19,14.0,2,Laptop & Accessory,3,Married,6,0,3,189.34,0,0,0,0
1,16.0,5,Mobile Phone,5,Single,2,1,3,148.21,0,0,0,1
23,8.0,4,Grocery,3,Single,6,0,1,278.79,0,0,0,0
0,8.0,3,Mobile Phone,1,Divorced,7,1,2,137.22,0,0,0,1
2,17.0,4,Laptop & Accessory,3,Single,5,0,8,161.6,0,0,0,0
7,8.0,3,Laptop & Accessory,3,Single,3,0,2,140.33,0,0,0,0
4,19.0,4,Laptop & Accessory,3,Single,2,0,5,190.77,0,0,0,0
15,8.0,3,Laptop & Accessory,2,Divorced,2,0,2,140.89,0,0,0,0
17,9.0,3,Others,1,Married,5,1,1,295.13,0,0,0,0
9,16.0,3,Fashion,5,Married,8,1,7,183.21,0,0,0,0
2,27.0,1,Fashion,5,Married,2,0,8,199.8,0,0,0,0
1,16.0,4,Mobile Phone,3,Married,3,0,3,152.42,0,0,0,1
29,33.0,5,Others,1,Married,3,0,14,320.86,0,0,0,0
19,9.0,4,Laptop & Accessory,4,Divorced,2,0,8,173.05,0,0,0,0
12,9.0,4,Laptop & Accessory,5,Married,5,0,8,193.93,0,0,0,0
1,26.0,5,Mobile Phone,5,Married,3,0,8,165.66,0,0,0,0
13,15.0,4,Laptop & Accessory,2,Divorced,10,0,2,148.76,0,0,0,0
1,35.0,3,Laptop & Accessory,5,Divorced,8,1,0,166.73,0,0,0,1
28,8.0,3,Fashion,4,Divorced,4,0,3,209.76,0,0,1,0
12,14.0,3,Mobile Phone,3,Divorced,2,0,7,137.55,0,0,0,0
27,8.0,3,Fashion,3,Married,10,0,3,235.49,0,0,0,0
9,15.0,3,Fashion,1,Married,5,0,3,200.96,0,0,0,1
0,6.0,3,Mobile Phone,5,Single,3,0,2,120.8,1,0,0,0
0,14.0,3,Mobile Phone,1,Single,2,0,4,134.45,0,0,0,0
23,7.0,4,Mobile Phone,5,Divorced,4,0,3,160.8,0,0,0,0
0,6.0,4,Mobile Phone,5,Divorced,2,0,3,139.55,0,0,0,0
7,8.0,3,Laptop & Accessory,2,Single,2,0,11,166.87,0,0,0,0
9,11.0,4,Mobile Phone,5,Married,10,1,0,134.19,0,0,0,0
8,22.0,4,Fashion,1,Married,3,0,6,204.78,0,0,0,1
6,15.0,2,Laptop & Accessory,3,Married,7,0,4,176.75,0,0,0,0
7,15.0,3,Fashion,2,Married,1,0,6,185.0,0,0,0,0
9,12.0,3,Mobile Phone,1,Married,1,0,11,132.1,0,0,0,0
1,10.0,4,Laptop & Accessory,3,Divorced,2,1,3,166.71,0,0,0,1
3,11.0,4,Laptop & Accessory,3,Married,2,0,2,161.18,0,0,0,0
12,18.0,3,Laptop & Accessory,4,Married,5,0,0,152.95,0,0,0,0
15,13.0,4,Mobile Phone,5,Married,1,1,8,125.93,0,1,0,0
1,11.0,5,Laptop & Accessory,2,Single,3,1,4,169.87,0,0,0,0
23,14.0,5,Fashion,3,Single,10,0,1,234.65,0,0,0,0
9,25.0,4,Laptop & Accessory,3,Married,3,1,3,181.89,0,0,0,0
1,17.0,5,Mobile Phone,5,Single,3,0,1,139.16,0,0,0,1
15,35.0,5,Laptop & Accessory,2,Single,5,0,0,142.72,0,0,0,0
8,6.0,3,Fashion,3,Single,2,0,8,187.89,0,0,0,0
10,23.0,5,Laptop & Accessory,5,Married,6,0,3,181.47,0,0,0,0
10,27.0,3,Mobile Phone,2,Divorced,6,0,0,129.73,0,0,0,0
3,10.0,4,Laptop & Accessory,3,Divorced,6,1,1,177.38,0,0,0,1
0,23.0,4,Mobile Phone,4,Married,2,0,0,121.27,1,0,0,0
30,6.0,4,Laptop & Accessory,3,Single,8,0,3,154.73,0,0,0,0
8,22.0,4,Grocery,5,Married,9,0,10,295.07,0,0,0,0
1,9.0,2,Mobile Phone,5,Single,9,0,2,159.24,0,0,0,0
1,10.0,4,Mobile Phone,1,Married,3,0,1,142.06,0,0,0,0
19,11.0,4,Laptop & Accessory,4,Married,3,0,9,169.47,0,0,0,0
0,27.0,1,Mobile Phone,4,Married,2,0,13,120.28,1,0,0,0
1,10.0,5,Fashion,2,Divorced,3,1,3,228.25,0,0,1,1
21,8.0,2,Laptop & Accessory,4,Divorced,4,0,2,181.2,0,0,0,0
17,34.0,1,Grocery,2,Divorced,4,1,11,233.2,0,0,0,0
2,7.0,4,Mobile Phone,5,Married,3,0,3,160.91,0,0,0,0
2,8.0,3,Mobile Phone,4,Divorced,1,0,2,131.8,0,0,0,0
3,6.0,3,Mobile Phone,4,Divorced,1,1,7,135.79,0,0,0,0
9,17.0,4,Mobile Phone,2,Married,3,0,3,164.17,0,0,0,0
30,16.0,3,Grocery,3,Single,1,0,8,238.72,0,0,0,0
1,7.0,5,Mobile Phone,3,Married,3,1,1,154.33,0,0,0,0
19,6.0,3,Others,2,Married,10,0,2,296.27,0,0,0,0
2,9.0,4,Laptop & Accessory,4,Married,6,0,5,173.55,0,0,0,1
14,29.0,3,Fashion,3,Single,4,1,2,170.82,0,0,0,0
1,8.0,4,Mobile Phone,4,Single,3,1,3,148.02,0,0,0,1
1,7.0,4,Mobile Phone,2,Divorced,4,1,1,147.93,0,0,0,1
2,9.0,5,Mobile Phone,4,Married,2,0,5,157.01,0,0,0,0
3,12.0,4,Laptop & Accessory,1,Married,1,0,7,146.27,0,0,0,0
12,16.0,4,Mobile Phone,1,Married,4,0,4,172.71,0,0,0,0
11,26.0,4,Mobile Phone,4,Married,6,0,1,155.22,0,0,0,0
30,6.0,5,Laptop & Accessory,3,Married,3,1,2,156.6,0,0,0,0
6,15.0,2,Laptop & Accessory,3,Divorced,7,0,4,176.75,0,0,0,0
1,9.0,4,Mobile Phone,4,Married,3,0,3,147.26,0,0,0,0
14,11.0,1,Laptop & Accessory,4,Single,4,0,2,168.7,0,0,0,0
2,36.0,6,Laptop & Accessory,4,Married,3,0,8,190.49,0,0,0,0
4,10.0,3,Laptop & Accessory,4,Single,2,0,7,193.55,0,0,0,1
3,9.0,4,Grocery,1,Married,9,0,6,246.69,0,0,0,1
11,23.0,4,Fashion,3,Married,1,0,9,188.23,0,0,0,0
11,7.0,3,Laptop & Accessory,1,Married,8,0,9,147.35,0,0,0,0
10,16.0,2,Mobile Phone,2,Single,4,0,0,146.8,0,0,0,0
11,6.0,3,Laptop & Accessory,4,Married,1,0,8,144.4,0,0,0,0
1,34.0,4,Laptop & Accessory,1,Single,3,1,8,183.13,0,0,0,1
14,33.0,4,Laptop & Accessory,5,Divorced,3,0,6,208.96,0,0,0,0
0,6.0,3,Mobile Phone,1,Single,2,0,7,121.15,1,0,0,0
26,10.0,5,Fashion,3,Divorced,4,1,5,204.69,0,0,0,0
28,16.0,4,Laptop & Accessory,3,Married,5,0,4,153.97,0,0,0,0
1,20.0,4,Laptop & Accessory,4,Single,7,0,1,182.65,0,0,0,1
1,7.0,5,Mobile Phone,4,Single,3,1,3,145.7,0,0,0,0
5,13.0,3,Laptop & Accessory,2,Divorced,5,0,3,192.04,0,0,0,0
1,31.0,5,Laptop & Accessory,4,Single,2,1,11,170.99,0,0,0,1
18,10.0,3,Laptop & Accessory,4,Divorced,2,0,8,144.47,0,0,0,0
1,11.0,4,Mobile Phone,1,Single,11,1,1,147.85,0,0,0,1
1,31.0,4,Mobile Phone,4,Single,10,0,3,160.97,0,0,0,0
9,28.0,4,Laptop & Accessory,2,Divorced,3,1,8,165.14,0,0,0,0
18,8.0,4,Mobile Phone,1,Married,6,1,3,156.95,0,0,0,0
11,6.0,1,Laptop & Accessory,1,Single,1,0,8,176.25,0,0,0,0
27,15.0,3,Laptop & Accessory,3,Married,4,0,3,128.97,0,0,0,0
4,7.0,6,Mobile Phone,3,Divorced,5,0,3,163.33,0,0,0,0
8,20.0,4,Fashion,3,Married,3,0,3,211.28,0,0,1,0
1,18.0,4,Mobile Phone,5,Married,2,0,5,145.99,0,0,0,0
12,10.0,4,Laptop & Accessory,2,Single,10,1,1,193.61,0,0,0,0
17,34.0,4,Fashion,5,Married,10,0,2,233.2,0,0,0,0
5,9.0,5,Laptop & Accessory,5,Married,5,0,1,189.1,0,0,0,0
1,12.0,4,Mobile Phone,1,Single,2,1,3,148.79,0,0,0,0
24,36.0,5,Grocery,3,Divorced,2,0,8,295.46,0,0,0,0
20,8.0,3,Grocery,1,Married,2,1,0,267.52,0,0,0,0
2,6.0,1,Laptop & Accessory,3,Single,9,1,2,162.94,0,0,0,0
4,26.0,3,Mobile Phone,4,Single,2,1,2,131.4,0,0,0,1
21,9.0,5,Mobile Phone,1,Single,3,1,3,157.94,0,0,0,0
5,7.0,3,Laptop & Accessory,5,Married,5,0,2,140.87,0,0,0,0
12,7.0,4,Laptop & Accessory,1,Married,9,0,10,172.35,0,0,0,0
30,31.0,3,Fashion,5,Single,8,0,9,176.37,0,0,0,0
14,9.0,2,Laptop & Accessory,4,Divorced,3,0,8,167.44,0,0,0,0
9,7.0,4,Laptop & Accessory,3,Divorced,11,0,10,172.17,0,0,0,0
5,9.0,4,Mobile Phone,3,Married,3,0,4,159.77,0,0,0,0
30,24.0,3,Fashion,1,Single,7,0,4,205.12,0,0,0,0
9,14.0,4,Mobile Phone,3,Divorced,3,0,1,149.04,0,0,0,0
3,8.0,4,Mobile Phone,5,Single,1,0,7,149.68,0,0,0,0
30,15.0,4,Mobile Phone,4,Married,5,1,0,133.46,0,0,0,0
14,34.0,4,Grocery,4,Married,1,0,10,235.7,0,0,0,0
26,32.0,5,Grocery,1,Married,5,0,1,263.26,0,0,0,0
0,8.0,1,Mobile Phone,1,Married,2,0,7,120.11,1,0,0,0
18,11.0,4,Laptop & Accessory,4,Single,11,0,4,184.33,0,0,0,0
0,17.0,3,Laptop & Accessory,5,Married,2,1,3,147.41,0,0,0,0
10,6.0,4,Mobile Phone,5,Divorced,3,0,2,139.2,0,0,0,0
9,7.0,2,Mobile Phone,3,Single,5,0,3,150.06,0,0,0,0
15,30.0,3,Fashion,5,Married,2,1,8,174.06,0,0,0,0
27,6.0,3,Fashion,3,Married,8,0,4,205.02,0,0,0,0
9,14.0,3,Fashion,3,Married,2,0,8,200.96,0,0,0,0
6,15.0,2,Laptop & Accessory,1,Married,3,0,9,187.09,0,0,0,0
12,6.0,3,Others,3,Married,2,1,6,291.97,0,0,0,0
27,15.0,4,Grocery,2,Divorced,7,0,3,243.36,0,0,0,0
13,14.0,3,Laptop & Accessory,3,Married,4,1,3,167.96,0,0,0,1
0,21.0,3,Mobile Phone,3,Married,2,0,2,122.07,1,0,0,0
7,17.0,4,Laptop & Accessory,4,Divorced,5,0,8,144.9,0,0,0,0
1,9.0,4,Mobile Phone,3,Married,8,1,3,164.77,0,0,0,0
23,6.0,3,Laptop & Accessory,3,Divorced,1,0,13,163.47,0,0,0,0
28,6.0,4,Laptop & Accessory,3,Single,9,0,1,162.8,0,0,0,0
10,35.0,3,Fashion,4,Married,2,1,3,218.49,0,0,1,1
19,8.0,3,Grocery,5,Married,9,0,9,270.48,0,0,0,0
3,33.0,3,Laptop & Accessory,1,Married,8,0,7,153.04,0,0,0,0
0,13.0,4,Mobile Phone,3,Single,2,0,2,126.25,0,1,0,1
0,6.0,3,Mobile Phone,2,Divorced,3,1,0,122.93,1,0,0,1
0,7.0,4,Mobile Phone,3,Married,2,0,0,115.63,1,0,0,0
31,9.0,4,Grocery,4,Married,6,0,15,287.91,0,0,0,0
3,15.0,3,Laptop & Accessory,3,Single,8,1,7,146.95,0,0,0,0
3,8.0,5,Grocery,1,Married,5,0,8,286.24,0,0,0,0
11,6.0,3,Fashion,3,Single,5,1,0,178.61,0,0,0,0
23,8.0,3,Grocery,5,Divorced,3,0,2,278.56,0,0,0,0
3,26.0,3,Laptop & Accessory,5,Married,1,0,2,199.57,0,0,0,0
21,9.0,4,Laptop & Accessory,1,Married,7,0,5,175.7,0,0,0,0
3,14.0,4,Laptop & Accessory,2,Married,3,1,1,191.23,0,0,0,0
1,9.0,6,Laptop & Accessory,1,Single,5,0,1,175.71,0,0,0,0
5,32.0,3,Laptop & Accessory,2,Divorced,1,0,2,144.65,0,0,0,0
14,14.0,5,Fashion,1,Single,3,0,3,206.5,0,0,0,1
11,8.0,3,Mobile Phone,3,Married,7,1,1,130.57,0,0,0,0
14,8.0,4,Grocery,5,Married,4,0,17,293.23,0,0,0,0
7,13.0,4,Laptop & Accessory,1,Married,5,0,8,202.25,0,0,0,0
10,10.0,4,Mobile Phone,4,Married,3,0,8,161.92,0,0,0,0
4,36.0,4,Fashion,4,Married,5,0,3,217.5,0,0,1,0
0,22.0,3,Mobile Phone,4,Divorced,10,0,2,128.11,0,0,0,0
8,8.0,5,Laptop & Accessory,5,Single,2,0,10,178.43,0,0,0,0
1,23.0,6,Mobile Phone,5,Married,3,1,1,148.07,0,0,0,1
22,14.0,3,Fashion,4,Married,5,0,7,174.03,0,0,0,0
1,16.0,4,Laptop & Accessory,5,Married,6,0,8,178.46,0,0,0,1
20,7.0,2,Grocery,5,Single,3,0,13,300.67,0,0,0,0
18,8.0,3,Laptop & Accessory,4,Married,1,0,7,148.05,0,0,0,0
30,30.0,1,Fashion,1,Married,4,1,4,194.39,0,0,0,0
2,13.0,3,Mobile Phone,2,Single,2,0,5,123.4,0,1,0,0
6,10.0,4,Fashion,1,Single,5,0,8,236.59,0,0,0,0
0,34.0,3,Mobile Phone,1,Married,5,0,3,121.32,1,0,0,0
13,14.0,3,Laptop & Accessory,3,Divorced,4,1,3,167.96,0,0,0,1
10,6.0,3,Fashion,2,Married,3,1,2,236.03,0,0,0,0
18,7.0,3,Fashion,4,Married,2,0,7,174.41,0,0,0,0
28,20.0,2,Others,4,Single,9,0,15,287.22,0,0,0,0
18,17.0,4,Laptop & Accessory,1,Married,4,1,4,189.65,0,0,0,0
4,10.0,4,Mobile Phone,2,Divorced,6,0,5,145.97,0,0,0,0
24,9.0,4,Grocery,5,Divorced,4,0,3,303.56,0,0,0,0
1,16.0,4,Laptop & Accessory,5,Single,5,1,4,207.24,0,0,0,1
15,10.0,3,Others,1,Married,2,0,15,292.32,0,0,0,0
10,17.0,4,Fashion,3,Divorced,5,0,8,195.94,0,0,0,0
17,22.0,5,Laptop & Accessory,1,Married,5,0,3,193.04,0,0,0,0
10,10.0,4,Mobile Phone,4,Divorced,3,0,8,161.92,0,0,0,0
2,13.0,3,Mobile Phone,1,Married,5,0,7,125.14,0,1,0,0
13,28.0,5,Laptop & Accessory,2,Divorced,5,1,5,186.2,0,0,0,0
20,10.0,3,Laptop & Accessory,3,Single,4,0,0,129.76,0,0,0,0
9,30.0,6,Mobile Phone,3,Married,2,0,4,152.05,0,0,0,0
4,9.0,3,Fashion,3,Married,10,0,2,236.75,0,0,0,0
0,14.0,1,Mobile Phone,4,Single,10,0,2,121.09,1,0,0,0
22,9.0,4,Laptop & Accessory,2,Divorced,4,0,8,165.51,0,0,0,0
23,27.0,4,Laptop & Accessory,5,Married,3,0,12,190.67,0,0,0,0
5,13.0,4,Laptop & Accessory,3,Divorced,2,0,8,154.84,0,0,0,0
5,14.0,5,Fashion,3,Married,3,0,3,214.43,0,0,1,0
1,11.0,5,Mobile Phone,2,Divorced,2,0,5,156.62,0,0,0,0
2,17.0,4,Mobile Phone,4,Divorced,3,0,1,135.52,0,0,0,0
0,17.0,1,Laptop & Accessory,3,Married,1,0,3,140.11,0,0,0,0
1,12.0,2,Laptop & Accessory,5,Married,3,0,6,165.0,0,0,0,0
17,9.0,4,Laptop & Accessory,1,Married,3,0,8,181.75,0,0,0,0
0,8.0,3,Laptop & Accessory,2,Divorced,1,0,2,142.27,0,0,0,0
13,8.0,4,Laptop & Accessory,3,Divorced,7,0,0,134.48,0,0,0,0
2,34.0,6,Laptop & Accessory,5,Married,2,0,1,25.0,0,0,0,0
2,7.0,4,Mobile Phone,1,Married,3,0,4,145.44,0,0,0,0
25,17.0,3,Laptop & Accessory,3,Married,9,0,4,131.49,0,0,0,0
18,13.0,3,Mobile Phone,3,Married,5,1,2,144.77,0,0,0,0
6,16.0,4,Laptop & Accessory,2,Divorced,3,1,6,188.22,0,0,0,0
7,27.0,1,Laptop & Accessory,1,Single,2,0,7,153.37,0,0,0,0
1,9.0,4,Mobile Phone,5,Married,3,0,1,148.41,0,0,0,0
6,36.0,5,Mobile Phone,4,Single,3,0,2,153.37,0,0,0,0
11,34.0,2,Laptop & Accessory,3,Single,6,1,4,188.97,0,0,0,1
19,13.0,3,Fashion,3,Married,7,0,7,208.45,0,0,0,0
26,6.0,4,Fashion,4,Single,9,0,3,229.45,0,0,1,0
12,28.0,3,Fashion,5,Single,2,1,8,208.8,0,0,0,0
11,13.0,4,Laptop & Accessory,2,Divorced,6,0,2,190.02,0,0,0,0
14,7.0,4,Grocery,5,Married,4,0,17,293.23,0,0,0,0
16,10.0,2,Laptop & Accessory,1,Married,4,1,4,177.31,0,0,0,0
0,30.0,3,Mobile Phone,4,Single,9,0,2,135.97,0,0,0,0
21,9.0,4,Grocery,3,Married,5,0,7,296.69,0,0,0,0
5,19.0,4,Mobile Phone,2,Divorced,10,1,3,164.29,0,0,0,0
14,15.0,5,Fashion,4,Married,4,0,9,262.57,0,0,0,0
15,35.0,3,Laptop & Accessory,3,Married,3,0,2,145.56,0,0,0,0
25,33.0,4,Grocery,3,Divorced,4,0,18,288.07,0,0,0,0
20,11.0,5,Others,4,Married,4,0,9,312.89,0,0,0,0
6,13.0,3,Laptop & Accessory,5,Married,1,0,3,143.73,0,0,0,0
30,7.0,3,Others,5,Married,4,1,5,297.01,0,0,0,0
8,35.0,5,Laptop & Accessory,3,Married,3,0,8,192.12,0,0,0,0
6,13.0,3,Laptop & Accessory,5,Divorced,1,0,3,143.73,0,0,0,0
11,16.0,6,Grocery,3,Married,9,0,11,254.36,0,0,0,1
8,29.0,3,Mobile Phone,5,Married,4,1,2,140.14,0,0,0,0
2,8.0,4,Mobile Phone,5,Married,3,0,3,160.91,0,0,0,0
8,13.0,4,Laptop & Accessory,3,Single,3,0,11,173.09,0,0,0,0
7,21.0,3,Fashion,1,Married,2,0,5,179.78,0,0,0,1
22,24.0,3,Laptop & Accessory,1,Married,2,1,7,168.04,0,0,0,0
23,13.0,3,Mobile Phone,2,Divorced,5,0,0,123.8,0,1,0,0
0,15.0,1,Mobile Phone,3,Married,2,0,4,144.01,0,0,0,0
1,23.0,6,Mobile Phone,5,Single,3,1,8,164.19,0,0,0,1
28,6.0,1,Grocery,2,Married,3,0,0,247.32,0,0,0,0
7,15.0,5,Mobile Phone,2,Single,2,0,3,148.42,0,0,0,0
0,10.0,4,Laptop & Accessory,1,Single,2,1,4,158.28,0,0,0,1
1,7.0,4,Mobile Phone,2,Single,3,1,9,151.86,0,0,0,1
1,22.0,5,Mobile Phone,5,Married,2,0,4,172.74,0,0,0,0
