tenure,warehouse_to_home,num_devices_registered,preferred_order_category,satisfaction_score,marital_status,num_addresses,has_complained,days_since_last_order,cashback_amount,churn,days_missing_flag,tenure_missing_flag,tenure_segment
1,11.0,4,Laptop & Accessory,3,Divorced,3,1,4,166.62,0,0,0,1-3 months
7,6.0,4,Fashion,5,Divorced,10,0,6,204.82,1,0,0,7-12 months
0,34.0,3,Laptop & Accessory,4,Divorced,2,0,4,162.72,0,0,0,Brand New (0mo)
2,33.0,3,Laptop & Accessory,3,Divorced,5,0,1,143.35,0,0,0,1-3 months
7,15.0,3,Laptop & Accessory,3,Divorced,2,0,3,157.14,0,0,0,7-12 months
20,7.0,3,Fashion,4,Married,1,0,47,219.57,0,1,0,1-2 years
0,9.0,4,Mobile,2,Single,1,0,1,120.45,0,0,1,Brand New (0mo)
12,30.0,4,Grocery,1,Married,1,0,47,220.31,0,1,0,7-12 months
5,19.0,4,Laptop & Accessory,1,Married,2,1,6,183.55,0,0,0,4-6 months
9,16.0,5,Fashion,3,Married,3,1,16,231.85,0,0,0,7-12 months
9,10.0,5,Mobile Phone,3,Divorced,3,0,1,137.81,0,0,0,7-12 months
19,8.0,5,Grocery,4,Married,4,1,7,268.72,0,0,0,1-2 years
28,8.0,5,Others,3,Divorced,5,0,11,291.87,0,0,0,2+ years
4,8.0,4,Mobile Phone,4,Married,2,1,8,160.79,0,0,0,4-6 months
1,12.0,4,Mobile Phone,1,Single,3,0,3,156.17,0,0,0,1-3 months
28,24.0,4,Fashion,3,Divorced,10,0,9,232.39,0,0,0,2+ years
14,18.0,4,Laptop & Accessory,3,Married,3,0,5,188.23,0,0,0,1-2 years
0,9.0,3,Laptop & Accessory,3,Single,10,0,0,145.77,1,0,0,Brand New (0mo)
15,18.0,3,Laptop & Accessory,1,Married,4,1,0,150.87,0,0,0,1-2 years
20,29.0,3,Fashion,2,Divorced,2,0,6,203.12,1,0,0,1-2 years
11,16.0,5,Fashion,3,Married,4,0,11,232.06,0,0,0,7-12 months
0,14.0,3,Mobile,2,Single,2,0,2,126.1,0,0,0,Brand New (0mo)
14,9.0,4,Others,3,Divorced,2,0,13,305.41,0,0,0,1-2 years
19,20.0,2,Grocery,3,Single,8,1,9,261.95,1,0,0,1-2 years
0,10.0,3,Mobile Phone,2,Divorced,2,1,6,136.91,1,0,0,Brand New (0mo)
0,14.0,1,Mobile,2,Divorced,9,0,0,125.34,0,0,0,Brand New (0mo)
1,7.0,5,Laptop & Accessory,1,Married,8,0,3,172.75,0,0,0,1-3 months
1,8.0,4,Mobile Phone,1,Single,3,0,1,141.11,0,0,0,1-3 months
11,29.0,4,Fashion,3,Single,1,0,8,195.26,0,0,0,7-12 months
8,8.0,4,Mobile Phone,4,Married,3,1,4,148.42,1,0,0,7-12 months
25,34.0,1,Grocery,3,Divorced,3,1,2,232.47,0,0,0,2+ years
1,17.0,5,Laptop & Accessory,2,Divorced,3,1,5,182.69,0,0,0,1-3 months
20,7.0,4,Others,1,Married,11,0,3,321.27,0,0,0,1-2 years
6,19.0,4,Grocery,5,Single,2,1,15,262.58,1,0,0,4-6 months
1,33.0,4,Laptop & Accessory,1,Single,3,0,5,186.8,0,0,0,1-3 months
1,9.0,4,Mobile Phone,3,Single,3,0,3,152.83,0,0,0,1-3 months
7,6.0,4,Mobile,4,Divorced,6,0,2,132.94,0,0,0,7-12 months
3,30.0,1,Grocery,4,Single,5,1,0,231.94,1,0,0,1-3 months
3,7.0,3,Mobile Phone,4,Married,2,0,7,137.48,0,0,0,1-3 months
14,9.0,4,Others,3,Married,2,0,10,319.36,0,0,0,1-2 years
22,14.0,4,Grocery,4,Divorced,7,0,47,231.2,0,1,0,1-2 years
0,14.0,3,Mobile,3,Single,2,0,0,119.04,1,0,1,Brand New (0mo)
8,6.0,4,Laptop & Accessory,2,Divorced,1,0,0,153.63,0,0,0,7-12 months
30,35.0,4,Grocery,1,Married,4,0,0,241.18,0,0,0,2+ years
3,14.0,1,Fashion,5,Divorced,1,1,47,214.16,0,1,0,1-3 months
24,8.0,5,Laptop & Accessory,4,Married,6,0,2,154.82,0,0,0,1-2 years
8,12.0,3,Mobile,3,Married,1,1,2,135.06,0,0,0,7-12 months
0,9.0,4,Mobile,2,Divorced,4,0,0,121.77,0,0,1,Brand New (0mo)
13,8.0,3,Laptop & Accessory,4,Divorced,6,0,0,143.27,0,0,0,1-2 years
14,8.0,4,Laptop & Accessory,3,Single,3,1,7,168.11,0,0,0,1-2 years
19,13.0,5,Fashion,2,Single,8,0,47,213.65,0,1,0,1-2 years
4,9.0,5,Laptop & Accessory,2,Single,7,1,1,193.77,0,0,0,4-6 months
10,19.0,5,Fashion,2,Single,2,0,47,213.58,0,1,0,7-12 months
1,7.0,4,Fashion,5,Married,3,0,8,199.12,0,0,0,1-3 months
9,23.0,4,Fashion,4,Divorced,2,0,10,205.2,0,0,0,7-12 months
20,9.0,6,Grocery,4,Married,5,1,8,293.72,0,0,0,1-2 years
1,23.0,4,Fashion,5,Single,4,1,47,210.64,1,1,0,1-3 months
1,15.0,4,Laptop & Accessory,1,Married,2,0,2,168.42,0,0,0,1-3 months
24,12.0,3,Others,3,Single,8,0,15,295.37,0,0,0,1-2 years
20,17.0,5,Fashion,2,Divorced,4,1,47,215.71,0,1,0,1-2 years
2,33.0,5,Laptop & Accessory,5,Divorced,3,0,5,172.24,0,0,0,1-3 months
0,12.0,1,Mobile Phone,5,Divorced,2,1,0,116.01,1,0,1,Brand New (0mo)
12,14.0,2,Mobile Phone,3,Married,3,0,4,151.1,0,0,0,7-12 months
0,6.0,4,Laptop & Accessory,1,Married,7,0,2,147.75,0,0,0,Brand New (0mo)
6,11.0,5,Laptop & Accessory,3,Divorced,3,0,9,186.62,0,0,0,4-6 months
1,7.0,4,Laptop & Accessory,3,Married,3,0,8,177.96,0,0,0,1-3 months
6,8.0,3,Mobile Phone,3,Divorced,2,0,4,136.0,0,0,0,4-6 months
19,6.0,4,Fashion,5,Married,3,1,5,206.73,0,0,0,1-2 years
5,19.0,3,Laptop & Accessory,2,Married,3,0,3,144.03,0,0,0,4-6 months
5,15.0,3,Laptop & Accessory,2,Divorced,2,1,5,163.22,0,0,0,4-6 months
1,31.0,6,Mobile Phone,1,Single,3,1,1,136.18,1,0,0,1-3 months
0,21.0,4,Mobile Phone,5,Married,1,0,3,147.74,0,0,0,Brand New (0mo)
20,9.0,4,Laptop & Accessory,1,Married,4,0,5,198.79,0,0,0,1-2 years
11,6.0,2,Laptop & Accessory,2,Single,1,0,8,176.25,0,0,0,7-12 months
18,12.0,4,Fashion,2,Single,7,0,8,188.65,0,0,0,1-2 years
1,10.0,4,Mobile Phone,5,Single,3,1,8,158.48,1,0,0,1-3 months
0,27.0,1,Mobile,1,Single,2,0,2,126.78,0,0,0,Brand New (0mo)
8,32.0,3,Laptop & Accessory,5,Married,3,0,0,142.86,1,0,0,7-12 months
0,6.0,3,Mobile,4,Single,2,1,2,123.02,1,0,1,Brand New (0mo)
11,17.0,4,Mobile Phone,5,Married,8,0,4,159.52,0,0,0,7-12 months
18,10.0,4,Others,2,Divorced,6,1,2,320.13,0,0,0,1-2 years
19,13.0,5,Fashion,1,Single,8,0,47,213.65,0,1,0,1-2 years
25,12.0,3,Laptop & Accessory,5,Married,4,1,9,155.77,0,0,0,2+ years
29,7.0,3,Laptop & Accessory,3,Married,2,0,9,163.06,0,0,0,2+ years
1,14.0,5,Fashion,2,Married,11,0,2,240.57,0,0,0,1-3 months
12,15.0,3,Laptop & Accessory,4,Single,21,0,3,167.82,0,0,0,7-12 months
4,6.0,3,Laptop & Accessory,2,Single,9,1,5,159.93,1,0,0,4-6 months
25,8.0,4,Others,3,Single,2,1,12,290.68,0,0,0,2+ years
0,14.0,3,Mobile,1,Single,2,0,2,126.1,0,0,0,Brand New (0mo)
8,27.0,3,Laptop & Accessory,1,Married,2,1,7,140.14,0,0,0,7-12 months
6,10.0,4,Fashion,2,Single,5,0,8,236.59,0,0,0,4-6 months
17,14.0,3,Mobile,5,Married,2,1,1,125.59,0,0,0,1-2 years
11,14.0,4,Mobile,4,Married,5,0,5,124.68,0,0,0,7-12 months
8,7.0,5,Mobile Phone,4,Divorced,7,0,3,157.94,0,0,0,7-12 months
13,8.0,3,Laptop & Accessory,1,Single,2,0,8,146.61,0,0,0,1-2 years
11,17.0,4,Mobile Phone,4,Married,3,0,8,164.36,0,0,0,7-12 months
4,14.0,3,Fashion,1,Married,2,0,9,207.93,0,0,0,4-6 months
19,10.0,4,Others,4,Married,3,0,8,287.89,0,0,0,1-2 years
10,20.0,3,Mobile,5,Married,2,0,17,130.34,0,0,0,7-12 months
12,16.0,3,Fashion,3,Single,8,0,2,234.64,0,0,0,7-12 months
5,27.0,4,Mobile Phone,4,Single,3,1,3,156.4,1,0,0,4-6 months
16,31.0,4,Fashion,1,Married,6,0,0,207.98,0,0,0,1-2 years
12,13.0,4,Others,1,Married,2,0,3,292.72,0,0,0,7-12 months
8,15.0,4,Laptop & Accessory,5,Divorced,7,0,3,190.0,0,0,0,7-12 months
5,14.0,1,Laptop & Accessory,3,Married,6,0,3,151.75,0,0,0,4-6 months
19,8.0,3,Grocery,5,Divorced,9,0,9,270.48,0,0,0,1-2 years
25,33.0,4,Grocery,3,Married,4,0,18,288.07,0,0,0,2+ years
13,8.0,3,Others,3,Divorced,1,0,12,280.41,0,0,0,1-2 years
2,33.0,5,Laptop & Accessory,5,Married,3,0,5,172.24,0,0,0,1-3 months
31,9.0,5,Grocery,1,Single,5,1,4,262.26,0,0,0,2+ years
8,7.0,4,Mobile Phone,4,Married,3,1,4,148.42,1,0,0,7-12 months
13,22.0,4,Grocery,5,Single,2,0,11,258.41,0,0,0,1-2 years
1,8.0,4,Mobile Phone,1,Married,2,1,2,138.67,0,0,0,1-3 months
24,7.0,4,Laptop & Accessory,3,Divorced,2,0,14,188.47,0,0,0,1-2 years
23,34.0,1,Mobile,3,Married,2,1,8,132.21,0,0,0,1-2 years
24,15.0,4,Mobile Phone,4,Married,9,0,3,163.75,0,0,0,1-2 years
12,7.0,2,Mobile Phone,3,Divorced,3,0,1,153.44,0,0,0,7-12 months
10,28.0,4,Laptop & Accessory,4,Married,6,0,47,214.26,1,1,0,7-12 months
1,17.0,4,Laptop & Accessory,1,Single,3,0,3,171.84,0,0,0,1-3 months
7,8.0,4,Laptop & Accessory,3,Divorced,2,0,9,195.47,0,0,0,7-12 months
17,11.0,5,Fashion,1,Single,5,0,47,227.31,0,1,0,1-2 years
6,6.0,1,Laptop & Accessory,5,Married,3,0,3,153.76,0,0,0,4-6 months
16,31.0,4,Fashion,2,Married,6,0,0,234.0,0,0,0,1-2 years
5,19.0,3,Laptop & Accessory,1,Married,3,0,3,144.03,0,0,0,4-6 months
19,15.0,4,Laptop & Accessory,2,Divorced,11,0,9,161.97,0,0,0,1-2 years
1,8.0,4,Mobile Phone,2,Divorced,2,1,2,138.67,0,0,0,1-3 months
12,8.0,3,Fashion,3,Single,1,0,47,209.38,0,1,0,7-12 months
6,12.0,4,Laptop & Accessory,4,Divorced,3,0,4,190.24,0,0,0,4-6 months
22,23.0,4,Laptop & Accessory,3,Married,10,0,8,189.39,0,0,0,1-2 years
1,9.0,4,Mobile Phone,1,Single,4,0,3,150.8,0,0,0,1-3 months
6,29.0,3,Fashion,1,Single,2,1,12,234.58,0,0,0,4-6 months
29,29.0,3,Grocery,4,Divorced,5,1,9,234.02,0,0,0,2+ years
24,17.0,5,Fashion,2,Single,8,0,47,229.96,0,1,0,1-2 years
7,12.0,5,Fashion,1,Married,6,0,3,196.19,0,0,0,7-12 months
10,31.0,4,Laptop & Accessory,4,Divorced,9,0,9,181.74,0,0,0,7-12 months
12,30.0,4,Laptop & Accessory,2,Married,11,0,3,182.45,0,0,0,7-12 months
0,8.0,3,Mobile,3,Single,2,0,2,127.83,0,0,0,Brand New (0mo)
27,7.0,3,Grocery,1,Single,7,0,7,273.28,0,0,0,2+ years
3,30.0,4,Mobile Phone,5,Single,2,0,4,164.04,1,0,0,1-3 months
0,9.0,3,Mobile Phone,5,Divorced,6,0,2,140.31,1,0,0,Brand New (0mo)
8,10.0,6,Laptop & Accessory,1,Single,7,0,3,185.29,0,0,0,7-12 months
8,17.0,5,Laptop & Accessory,3,Married,3,0,8,175.63,0,0,0,7-12 months
9,23.0,4,Fashion,3,Divorced,6,1,1,201.32,0,0,0,7-12 months
1,15.0,6,Mobile Phone,5,Married,3,1,8,146.19,1,0,0,1-3 months
0,31.0,3,Mobile,3,Married,2,0,7,129.42,0,0,0,Brand New (0mo)
10,7.0,4,Laptop & Accessory,3,Single,8,0,1,193.15,0,0,0,7-12 months
1,14.0,4,Mobile Phone,2,Married,2,0,4,149.36,0,0,0,1-3 months
0,11.0,1,Mobile,3,Divorced,3,1,3,121.27,0,0,1,Brand New (0mo)
0,6.0,4,Fashion,3,Married,6,0,46,206.09,1,0,0,Brand New (0mo)
2,9.0,3,Laptop & Accessory,3,Married,5,1,0,152.38,1,0,0,1-3 months
1,20.0,4,Mobile Phone,4,Divorced,3,0,1,145.33,0,0,0,1-3 months
4,14.0,4,Mobile,3,Divorced,4,0,2,123.29,0,0,0,4-6 months
0,14.0,1,Laptop & Accessory,4,Married,1,0,2,148.51,0,0,0,Brand New (0mo)
7,11.0,5,Mobile Phone,4,Married,10,0,3,163.38,0,0,0,7-12 months
1,7.0,4,Mobile Phone,4,Single,3,1,3,148.02,1,0,0,1-3 months
18,30.0,4,Laptop & Accessory,4,Married,6,0,3,145.42,0,0,0,1-2 years
0,32.0,3,Mobile,1,Married,2,0,2,129.04,0,0,0,Brand New (0mo)
0,8.0,3,Mobile,5,Married,7,1,2,120.42,1,0,1,Brand New (0mo)
1,22.0,4,Fashion,3,Divorced,9,1,8,261.1,1,0,0,1-3 months
10,15.0,4,Laptop & Accessory,2,Married,6,0,8,175.79,0,0,0,7-12 months
7,6.0,1,Mobile,2,Single,3,0,3,132.8,0,0,0,7-12 months
25,15.0,5,Fashion,4,Divorced,7,0,8,249.9,0,0,0,2+ years
6,10.0,4,Mobile Phone,4,Divorced,9,0,2,138.38,0,0,0,4-6 months
9,18.0,3,Laptop & Accessory,3,Married,10,1,1,146.63,0,0,0,7-12 months
28,20.0,1,Others,4,Single,9,0,15,287.22,0,0,0,2+ years
21,16.0,4,Mobile Phone,3,Single,6,0,1,146.05,0,0,0,1-2 years
8,12.0,5,Laptop & Accessory,1,Married,3,0,14,164.86,0,0,0,7-12 months
0,6.0,3,Mobile,2,Single,2,1,8,126.86,1,0,0,Brand New (0mo)
19,18.0,4,Grocery,2,Divorced,5,0,2,301.5,0,0,0,1-2 years
12,17.0,4,Mobile Phone,3,Married,2,0,3,151.84,0,0,0,7-12 months
2,10.0,4,Fashion,4,Married,2,0,8,201.55,0,0,0,1-3 months
1,9.0,5,Mobile Phone,2,Single,3,0,1,136.02,1,0,0,1-3 months
14,23.0,5,Laptop & Accessory,3,Single,8,0,1,175.94,0,0,0,1-2 years
10,17.0,4,Fashion,3,Married,5,0,8,195.94,0,0,0,7-12 months
1,18.0,4,Laptop & Accessory,5,Married,3,1,4,172.41,0,0,0,1-3 months
0,9.0,3,Mobile Phone,1,Single,2,1,0,115.69,1,0,1,Brand New (0mo)
19,8.0,4,Fashion,4,Married,3,0,8,199.41,0,0,0,1-2 years
1,7.0,5,Mobile Phone,5,Divorced,3,1,1,148.19,1,0,0,1-3 months
12,14.0,5,Laptop & Accessory,2,Single,2,0,6,165.28,0,0,0,7-12 months
9,25.0,4,Laptop & Accessory,5,Married,2,0,5,180.61,0,0,0,7-12 months
8,24.0,3,Laptop & Accessory,3,Divorced,2,0,0,146.01,0,0,0,7-12 months
29,15.0,3,Mobile,3,Divorced,3,0,3,129.42,0,0,0,2+ years
0,28.0,3,Mobile,3,Divorced,5,1,1,121.32,1,0,1,Brand New (0mo)
4,31.0,2,Grocery,4,Single,6,1,1,256.94,1,0,0,4-6 months
26,10.0,5,Fashion,3,Married,4,1,5,204.69,0,0,0,2+ years
17,13.0,5,Others,3,Married,9,0,15,318.92,0,0,0,1-2 years
25,9.0,4,Fashion,3,Divorced,3,1,4,179.69,0,0,0,2+ years
2,26.0,5,Mobile Phone,5,Married,3,0,4,156.96,0,0,0,1-3 months
5,12.0,4,Mobile Phone,2,Divorced,2,1,4,173.21,0,0,0,4-6 months
0,32.0,3,Laptop & Accessory,1,Single,2,0,4,161.8,0,0,0,Brand New (0mo)
20,10.0,4,Grocery,4,Married,10,0,2,291.06,0,0,0,1-2 years
17,28.0,4,Mobile Phone,2,Divorced,9,0,3,147.58,0,0,0,1-2 years
22,9.0,2,Laptop & Accessory,4,Married,5,0,3,206.2,0,0,0,1-2 years
5,8.0,3,Mobile,5,Married,2,0,0,128.27,0,0,0,4-6 months
0,6.0,3,Mobile,2,Single,2,0,7,121.15,0,0,1,Brand New (0mo)
7,14.0,4,Laptop & Accessory,5,Married,2,0,4,168.73,0,0,0,7-12 months
9,17.0,4,Laptop & Accessory,1,Married,5,0,0,166.52,0,0,0,7-12 months
1,35.0,4,Laptop & Accessory,4,Divorced,3,0,5,187.72,0,0,0,1-3 months
11,17.0,5,Laptop & Accessory,1,Married,4,1,1,191.94,0,0,0,7-12 months
5,7.0,4,Mobile Phone,4,Single,3,0,1,150.01,0,0,0,4-6 months
10,13.0,3,Laptop & Accessory,5,Married,6,1,4,142.84,0,0,0,7-12 months
2,34.0,6,Laptop & Accessory,5,Married,2,0,1,173.77,0,0,0,1-3 months
1,14.0,3,Mobile,2,Single,2,0,2,133.1,0,0,0,1-3 months
17,6.0,3,Laptop & Accessory,1,Married,5,1,2,157.43,0,0,0,1-2 years
18,14.0,3,Laptop & Accessory,2,Divorced,10,0,8,136.97,0,0,0,1-2 years
18,11.0,2,Others,5,Married,3,0,14,316.9,0,0,0,1-2 years
2,25.0,3,Laptop & Accessory,2,Married,5,0,2,142.62,0,0,0,1-3 months
13,11.0,5,Laptop & Accessory,3,Married,6,0,10,184.02,0,0,0,1-2 years
7,6.0,3,Laptop & Accessory,4,Married,2,0,3,143.25,0,0,0,7-12 months
1,8.0,5,Mobile Phone,3,Married,3,1,1,154.33,0,0,0,1-3 months
29,25.0,4,Laptop & Accessory,4,Married,5,1,8,188.85,0,0,0,2+ years
5,30.0,3,Laptop & Accessory,2,Divorced,2,0,7,153.09,0,0,0,4-6 months
27,9.0,2,Grocery,4,Single,6,0,9,290.98,0,0,0,2+ years
0,28.0,3,Laptop & Accessory,3,Divorced,2,1,7,161.79,1,0,0,Brand New (0mo)
1,11.0,6,Fashion,1,Married,3,0,47,229.0,1,1,0,1-3 months
1,16.0,4,Mobile Phone,3,Divorced,3,0,3,152.42,1,0,0,1-3 months
1,11.0,4,Mobile Phone,2,Divorced,3,1,7,161.91,1,0,0,1-3 months
23,12.0,4,Laptop & Accessory,3,Divorced,4,0,3,191.51,0,0,0,1-2 years
2,7.0,4,Mobile Phone,5,Single,4,0,3,145.8,0,0,0,1-3 months
3,24.0,5,Fashion,5,Single,3,0,10,204.88,0,0,0,1-3 months
22,8.0,4,Laptop & Accessory,4,Married,3,0,8,153.9,0,0,0,1-2 years
23,15.0,5,Grocery,4,Married,8,0,4,256.2,0,0,0,1-2 years
22,7.0,5,Grocery,5,Married,9,0,3,279.02,0,0,0,1-2 years
0,6.0,1,Fashion,4,Single,2,0,7,174.46,1,0,0,Brand New (0mo)
29,25.0,4,Grocery,4,Single,5,0,9,293.35,0,0,0,2+ years
31,16.0,5,Mobile Phone,4,Married,6,1,1,158.46,0,0,0,2+ years
10,35.0,3,Fashion,4,Divorced,2,1,47,218.49,1,1,0,7-12 months
7,8.0,4,Mobile,3,Married,4,0,7,127.68,0,0,0,7-12 months
11,11.0,4,Mobile Phone,3,Married,9,1,4,154.96,0,0,0,7-12 months
9,14.0,4,Mobile,5,Divorced,1,0,3,123.42,0,0,0,7-12 months
1,36.0,5,Mobile Phone,4,Single,2,0,5,159.79,1,0,0,1-3 months
28,33.0,2,Grocery,1,Single,4,1,5,298.28,0,0,0,2+ years
2,28.0,4,Mobile Phone,2,Divorced,3,0,3,152.13,0,0,0,1-3 months
0,10.0,4,Laptop & Accessory,2,Single,2,1,4,158.28,1,0,0,Brand New (0mo)
10,25.0,3,Mobile,4,Married,5,0,0,130.22,0,0,0,7-12 months
0,10.0,3,Mobile,1,Single,2,1,2,128.75,0,0,0,Brand New (0mo)
11,8.0,4,Laptop & Accessory,2,Divorced,4,0,5,152.49,0,0,0,7-12 months
18,9.0,2,Fashion,1,Married,3,1,8,203.79,0,0,0,1-2 years
9,22.0,4,Laptop & Accessory,5,Divorced,5,0,2,156.47,0,0,0,7-12 months
5,8.0,2,Laptop & Accessory,2,Single,8,0,7,150.55,0,0,0,4-6 months
0,34.0,4,Laptop & Accessory,3,Married,3,0,2,186.39,0,0,0,Brand New (0mo)
8,6.0,3,Laptop & Accessory,3,Married,10,0,9,147.17,0,0,0,7-12 months
12,17.0,4,Laptop & Accessory,1,Single,3,1,4,181.66,0,0,0,7-12 months
8,10.0,6,Laptop & Accessory,5,Single,5,0,13,172.59,0,0,0,7-12 months
1,26.0,4,Mobile Phone,2,Divorced,3,0,3,148.23,0,0,0,1-3 months
4,9.0,4,Mobile Phone,2,Single,2,0,8,150.64,0,0,0,4-6 months
14,7.0,4,Laptop & Accessory,3,Single,5,1,1,172.28,1,0,0,1-2 years
22,11.0,3,Laptop & Accessory,3,Married,3,0,2,166.51,0,0,0,1-2 years
1,16.0,5,Mobile Phone,5,Married,5,0,3,169.0,1,0,0,1-3 months
0,12.0,4,Mobile,1,Single,2,1,0,129.26,1,0,0,Brand New (0mo)
3,34.0,3,Laptop & Accessory,2,Divorced,2,0,9,157.75,0,0,0,1-3 months
20,14.0,4,Laptop & Accessory,3,Married,4,0,1,177.58,0,0,0,1-2 years
2,7.0,4,Mobile Phone,3,Single,2,1,3,146.54,0,0,0,1-3 months
1,16.0,4,Mobile Phone,2,Single,3,1,3,148.23,1,0,0,1-3 months
0,19.0,3,Mobile,3,Married,2,0,6,120.96,0,0,1,Brand New (0mo)
4,8.0,3,Laptop & Accessory,1,Single,5,1,5,165.82,0,0,0,4-6 months
10,6.0,4,Laptop & Accessory,2,Divorced,2,0,11,164.74,0,0,0,7-12 months
15,30.0,4,Fashion,3,Single,5,1,3,195.82,0,0,0,1-2 years
24,7.0,4,Others,1,Married,5,0,7,320.17,0,0,0,1-2 years
0,14.0,3,Mobile,1,Single,2,1,2,123.23,1,0,0,Brand New (0mo)
17,32.0,5,Fashion,2,Married,7,0,1,259.0,0,0,0,1-2 years
2,7.0,1,Laptop & Accessory,3,Single,9,1,2,162.94,0,0,0,1-3 months
12,32.0,5,Fashion,4,Divorced,5,0,2,245.61,0,0,0,7-12 months
9,8.0,5,Mobile Phone,5,Single,3,0,3,149.5,0,0,0,7-12 months
1,6.0,3,Mobile,1,Married,2,0,2,127.06,0,0,0,1-3 months
14,31.0,4,Laptop & Accessory,1,Married,3,0,8,158.19,0,0,0,1-2 years
12,27.0,5,Laptop & Accessory,3,Married,7,0,2,157.36,0,0,0,7-12 months
7,32.0,5,Laptop & Accessory,4,Single,3,0,3,168.2,0,0,0,7-12 months
8,16.0,4,Fashion,1,Married,2,0,47,210.0,0,1,0,7-12 months
3,7.0,4,Fashion,1,Married,3,0,2,204.18,0,0,0,1-3 months
0,27.0,3,Mobile,1,Married,8,0,2,122.58,0,0,1,Brand New (0mo)
12,19.0,4,Grocery,4,Married,7,1,2,271.23,0,0,0,7-12 months
20,8.0,4,Mobile Phone,5,Single,8,0,8,159.23,0,0,0,1-2 years
1,15.0,6,Mobile Phone,5,Divorced,3,1,8,146.19,1,0,0,1-3 months
7,10.0,4,Mobile Phone,3,Married,3,1,1,154.09,0,0,0,7-12 months
14,14.0,5,Fashion,2,Single,3,0,3,206.5,1,0,0,1-2 years
11,21.0,4,Fashion,2,Married,1,1,47,215.1,0,1,0,7-12 months
1,24.0,4,Mobile Phone,4,Divorced,2,1,2,155.58,0,0,0,1-3 months
0,16.0,1,Mobile,3,Single,2,0,2,135.05,0,0,0,Brand New (0mo)
11,20.0,4,Laptop & Accessory,1,Married,3,0,8,167.85,0,0,0,7-12 months
17,18.0,4,Fashion,3,Married,3,0,10,200.1,0,0,0,1-2 years
1,13.0,5,Mobile Phone,1,Single,3,1,1,154.26,1,0,0,1-3 months
9,18.0,4,Laptop & Accessory,2,Married,3,0,3,174.68,0,0,0,7-12 months
0,32.0,4,Mobile,3,Married,2,0,0,120.29,0,0,1,Brand New (0mo)
22,13.0,4,Fashion,3,Single,9,0,47,209.65,0,1,0,1-2 years
11,13.0,4,Laptop & Accessory,1,Single,1,0,5,140.28,0,0,0,7-12 months
16,6.0,3,Laptop & Accessory,2,Divorced,5,0,2,155.62,0,0,0,1-2 years
6,11.0,3,Laptop & Accessory,1,Married,7,0,2,199.98,0,0,0,4-6 months
2,29.0,1,Mobile,3,Divorced,2,0,7,127.0,0,0,0,1-3 months
50,6.0,1,Laptop & Accessory,3,Divorced,1,0,8,149.0,0,0,0,2+ years
12,9.0,1,Laptop & Accessory,4,Married,10,0,6,163.89,0,0,0,7-12 months
0,12.0,5,Laptop & Accessory,3,Married,5,1,7,161.72,1,0,0,Brand New (0mo)
1,8.0,5,Mobile Phone,5,Single,8,0,8,148.62,1,0,0,1-3 months
19,7.0,3,Others,2,Divorced,2,0,8,317.02,0,0,0,1-2 years
18,8.0,3,Others,5,Married,6,1,4,298.59,1,0,0,1-2 years
3,14.0,3,Mobile,3,Single,2,0,4,126.32,0,0,0,1-3 months
0,22.0,1,Laptop & Accessory,3,Married,4,0,7,152.94,0,0,0,Brand New (0mo)
2,12.0,3,Mobile,1,Married,2,0,8,131.31,0,0,0,1-3 months
20,9.0,4,Grocery,5,Married,10,0,10,295.48,0,0,0,1-2 years
27,14.0,3,Grocery,3,Divorced,5,0,4,273.14,0,0,0,2+ years
0,24.0,3,Mobile,1,Single,2,0,7,121.53,0,0,1,Brand New (0mo)
15,11.0,4,Mobile Phone,3,Married,11,1,8,149.61,1,0,0,1-2 years
8,9.0,5,Laptop & Accessory,5,Divorced,8,0,10,184.57,0,0,0,7-12 months
1,10.0,2,Mobile Phone,2,Divorced,3,0,8,169.2,0,0,0,1-3 months
30,8.0,3,Grocery,4,Married,5,0,14,262.91,0,0,0,2+ years
0,14.0,3,Mobile,1,Married,2,1,0,125.15,1,0,0,Brand New (0mo)
1,7.0,5,Laptop & Accessory,5,Single,3,0,8,167.94,0,0,0,1-3 months
5,13.0,3,Laptop & Accessory,1,Married,5,0,3,192.04,0,0,0,4-6 months
9,30.0,3,Laptop & Accessory,4,Divorced,8,0,8,156.74,0,0,0,7-12 months
9,15.0,4,Fashion,1,Single,2,0,7,196.19,1,0,0,7-12 months
1,29.0,6,Mobile Phone,3,Married,3,0,1,140.55,1,0,0,1-3 months
18,31.0,6,Mobile Phone,3,Single,4,0,5,162.08,0,0,0,1-2 years
30,13.0,3,Grocery,5,Divorced,11,0,8,257.12,0,0,0,2+ years
15,16.0,3,Grocery,5,Married,1,0,9,267.99,0,0,0,1-2 years
19,9.0,4,Laptop & Accessory,2,Single,6,0,4,176.6,1,0,0,1-2 years
27,9.0,3,Laptop & Accessory,5,Divorced,3,0,5,159.4,0,0,0,2+ years
4,17.0,3,Laptop & Accessory,5,Divorced,2,1,1,168.33,0,0,0,4-6 months
0,8.0,3,Mobile,5,Divorced,7,1,2,120.42,1,0,1,Brand New (0mo)
13,8.0,4,Laptop & Accessory,1,Married,3,1,9,189.72,0,0,0,1-2 years
4,11.0,3,Laptop & Accessory,1,Married,2,0,2,154.76,0,0,0,4-6 months
22,31.0,3,Mobile,5,Married,2,0,4,132.11,0,0,0,1-2 years
